date,method,confidence,train_start,train_end,loss,var,es,breach
2023-02-17,Historical,0.95,2022-02-09,2023-02-16,-0.0005043172301007501,0.010884563288814235,0.01372555650419061,False
2023-02-17,Gaussian,0.95,2022-02-09,2023-02-16,-0.0005043172301007501,0.011523685372451638,0.01442417960182326,False
2023-02-21,Historical,0.95,2022-02-10,2023-02-17,0.009498130486422899,0.010884563288814235,0.01372555650419061,False
2023-02-21,Gaussian,0.95,2022-02-10,2023-02-17,0.009498130486422899,0.011524708656494286,0.014418518549804329,False
2023-02-22,Historical,0.95,2022-02-11,2023-02-21,0.0028334644233140496,0.010884563288814235,0.01372555650419061,False
2023-02-22,Gaussian,0.95,2022-02-11,2023-02-21,0.0028334644233140496,0.011555824179789275,0.014454823802068154,False
2023-02-23,Historical,0.95,2022-02-14,2023-02-22,-0.00144618773864795,0.010884563288814235,0.01372555650419061,False
2023-02-23,Gaussian,0.95,2022-02-14,2023-02-22,-0.00144618773864795,0.011576806878389629,0.014475980729188214,False
2023-02-24,Historical,0.95,2022-02-15,2023-02-23,0.006861807806551774,0.010884563288814235,0.01372555650419061,False
2023-02-24,Gaussian,0.95,2022-02-15,2023-02-23,0.006861807806551774,0.011535900739104614,0.014431819653221994,False
2023-02-27,Historical,0.95,2022-02-16,2023-02-24,-0.004298472787758525,0.010884563288814235,0.01372555650419061,False
2023-02-27,Gaussian,0.95,2022-02-16,2023-02-24,-0.004298472787758525,0.011592323646239706,0.0144921636769777,False
2023-02-28,Historical,0.95,2022-02-17,2023-02-27,0.001080260383130225,0.010884563288814235,0.01372555650419061,False
2023-02-28,Gaussian,0.95,2022-02-17,2023-02-27,0.001080260383130225,0.011591988694475818,0.014492914440417875,False
2023-03-01,Historical,0.95,2022-02-18,2023-02-28,0.0005117279066110749,0.010884563288814235,0.01372555650419061,False
2023-03-01,Gaussian,0.95,2022-02-18,2023-02-28,0.0005117279066110749,0.011582717984262823,0.014482956619868875,False
2023-03-02,Historical,0.95,2022-02-22,2023-03-01,-0.0016397707027580501,0.010884563288814235,0.01372555650419061,False
2023-03-02,Gaussian,0.95,2022-02-22,2023-03-01,-0.0016397707027580501,0.011575489457159154,0.014475355784428266,False
2023-03-03,Historical,0.95,2022-02-23,2023-03-02,-0.008827745675680374,0.010884563288814235,0.01372555650419061,False
2023-03-03,Gaussian,0.95,2022-02-23,2023-03-02,-0.008827745675680374,0.011556686518408004,0.01445616723935939,False
2023-03-06,Historical,0.95,2022-02-24,2023-03-03,0.002079992717935475,0.010884563288814235,0.01372555650419061,False
2023-03-06,Gaussian,0.95,2022-02-24,2023-03-03,0.002079992717935475,0.011531063084541562,0.014437726474430436,False
2023-03-07,Historical,0.95,2022-02-25,2023-03-06,0.008500192184130125,0.010884563288814235,0.01372555650419061,False
2023-03-07,Gaussian,0.95,2022-02-25,2023-03-06,0.008500192184130125,0.011490578025023736,0.014391950844921121,False
2023-03-08,Historical,0.95,2022-02-28,2023-03-07,-0.00048448871898245,0.010884563288814235,0.01372555650419061,False
2023-03-08,Gaussian,0.95,2022-02-28,2023-03-07,-0.00048448871898245,0.011514275705573578,0.01439830451566091,False
2023-03-09,Historical,0.95,2022-03-01,2023-03-08,0.0021728198571456005,0.010884563288814235,0.01372555650419061,False
2023-03-09,Gaussian,0.95,2022-03-01,2023-03-08,0.0021728198571456005,0.011520199562955405,0.014402383834159262,False
2023-03-10,Historical,0.95,2022-03-02,2023-03-09,-0.0022000130919492002,0.010884563288814235,0.01372555650419061,False
2023-03-10,Gaussian,0.95,2022-03-02,2023-03-09,-0.0022000130919492002,0.011525563988120109,0.014408108860211134,False
2023-03-13,Historical,0.95,2022-03-03,2023-03-10,-0.0019440753374147493,0.010884563288814235,0.01372555650419061,False
2023-03-13,Gaussian,0.95,2022-03-03,2023-03-10,-0.0019440753374147493,0.011524564553859086,0.014407371972954858,False
2023-03-14,Historical,0.95,2022-03-04,2023-03-13,-0.0032422117591748506,0.010884563288814235,0.01372555650419061,False
2023-03-14,Gaussian,0.95,2022-03-04,2023-03-13,-0.0032422117591748506,0.01148626686967872,0.014366569205721557,False
2023-03-15,Historical,0.95,2022-03-07,2023-03-14,0.00575998199912785,0.010884563288814235,0.01372555650419061,False
2023-03-15,Gaussian,0.95,2022-03-07,2023-03-14,0.00575998199912785,0.011453897151313697,0.014333556280050643,False
2023-03-16,Historical,0.95,2022-03-08,2023-03-15,-0.00487737408840745,0.010884563288814235,0.01372555650419061,False
2023-03-16,Gaussian,0.95,2022-03-08,2023-03-15,-0.00487737408840745,0.011454335617830547,0.014334058660616907,False
2023-03-17,Historical,0.95,2022-03-09,2023-03-16,-0.00496451896538195,0.010884563288814235,0.01372555650419061,False
2023-03-17,Gaussian,0.95,2022-03-09,2023-03-16,-0.00496451896538195,0.01145454534373937,0.014335645483238716,False
